;grid=31x31:extent=(-44.0000,44,-44,44.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,Ratio
722,-17.5996,23.467,60,13653292,751354,0,80076,59975667,0,0,0,65.129805,411060,401040,287710,8258,1768,1544,41273,763,349008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.5203156,169.4042023,1.803499037
723,-14.6663,23.467,60,13606146,753935,0,79499,59975362,0,0,0,65.106668,428520,417540,303990,7954,1741,1456,43784,701,367470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.0711887,171.7158151,1.75913435
724,-11.733,23.467,60,13552162,742177,0,78824,59975276,0,0,0,65.10242,442740,431340,318590,7524,1650,1424,45930,695,383853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.2223332,171.9548832,1.716859258
725,-8.79978,23.467,60,13511518,752223,0,78360,59975451,0,0,0,65.018688,471780,459120,344013,7310,1605,1426,49619,738,413003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.941196,177.211048,1.681278901
726,-5.86651,23.467,60,13620200,758312,0,79693,59975318,0,0,0,64.958205,498900,484620,368091,7139,1550,1239,53043,768,440425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.7034233,181.7714996,1.648792159
727,-2.93325,23.467,60,13596795,763577,0,79383,59975361,0,0,0,65.218904,521760,506760,390398,6893,1585,1280,56516,685,466212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.0557996,185.9580374,1.618944811
728,0,23.467,60,13569612,757556,0,79020,59975274,0,0,0,65.080448,541440,525540,408890,6599,1518,1169,58906,682,486941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.8775577,187.8702136,1.585549683
729,2.93329,23.467,60,13533105,757921,0,78627,59975236,0,0,0,65.017872,567420,549900,432627,6460,1519,1164,61963,695,513861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.3230994,191.5602714,1.557332829
730,5.86655,23.467,60,13581443,760605,0,79233,59975436,0,0,0,65.098552,598920,579720,462055,6327,1505,1127,65972,697,547394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.5517019,196.7011436,1.533044985
731,8.79982,23.467,60,13602933,753394,0,79461,59975366,0,0,0,65.109961,623280,602880,484701,6089,1501,1075,69610,662,573735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.4358076,199.3279537,1.512260584
732,11.7331,23.467,60,13547969,754411,0,78823,59975532,0,0,0,65.046,649200,626940,508169,5872,1472,993,73251,668,600908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.5071679,203.8629515,1.493685663
733,14.6664,23.467,60,13534064,758807,0,78682,59975511,0,0,0,65.297013,684660,660120,541933,5776,1422,1016,77757,644,639390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.2424627,210.5324516,1.473608749
734,17.5996,23.467,60,13518532,759405,0,78543,59975501,0,0,0,65.144381,714420,687840,567671,5513,1520,968,81724,646,669163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.7151401,214.8480783,1.455517511
735,20.5329,23.467,60,13606765,764078,0,79572,59975559,0,0,0,65.215544,746100,717780,597864,5451,1516,919,85629,678,703491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.1341654,220.6047018,1.442100566
736,23.4662,23.467,60,13594003,762723,0,79338,59975660,0,0,0,65.170279,783000,752100,629509,5160,1579,882,90766,670,740636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.3142902,226.4017778,1.432472365
737,26.3994,23.467,60,13549897,763440,0,78828,59975637,0,0,0,65.215139,811920,778560,655980,4981,1466,806,93977,630,770176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.3293681,231.5546304,1.417934798
738,29.3327,23.467,60,13504015,760146,0,78233,59975605,0,0,0,65.287304,838440,803160,680780,5006,1532,799,98485,596,800007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.2128576,235.3436868,1.403109054
739,32.266,23.467,60,13561734,753620,0,78889,59975804,0,0,0,65.198757,849300,813540,691971,4919,1522,747,99235,606,811658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.5046515,236.17463,1.386705471
740,35.1992,23.467,60,13578489,760375,0,79135,59975656,0,0,0,65.009999,869100,831600,706253,4698,1434,709,101469,585,828440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.3318764,238.8182837,1.379006127
747,-35.1992,26.3999,60,13587933,768480,0,79273,59975419,0,0,0,65.203742,318480,311820,194483,10424,1927,1759,28571,818,245224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.9014708,162.7730706,3.765373895
748,-32.2659,26.3999,60,13577211,770529,0,79168,59975476,0,0,0,65.475184,331260,324300,210690,9690,1969,1904,30682,818,263058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.0511276,161.996755,2.086777155
749,-29.3327,26.3999,60,13611022,778583,0,79553,59968955,0,0,0,64.95623,353880,346020,228087,9998,1980,1805,33193,823,283433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.8019904,166.3843504,2.03626116
750,-26.3994,26.3999,60,13658886,780800,0,80037,59975377,0,0,0,65.062669,371700,363180,245580,9524,1902,1757,35382,869,302690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.3264019,169.1831005,1.970210978
751,-23.4661,26.3999,60,13623943,776284,0,79698,59975345,0,0,0,64.981775,385800,376800,259527,8966,1907,1656,37246,834,317823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.4384027,169.9524306,1.908995368
752,-20.5328,26.3999,60,13582070,777548,0,79213,59975371,0,0,0,65.298095,403260,393540,278023,8824,1917,1669,39989,839,339031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.1738983,172.5793053,1.855227646
753,-17.5996,26.3999,60,13561432,778892,0,78933,59975271,0,0,0,65.052635,424860,414180,296478,8579,1798,1590,42890,759,360017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.6560488,175.2610137,1.801062553
754,-14.6663,26.3999,60,13664910,783642,0,80186,59975567,0,0,0,65.08795,448140,436320,317560,8514,1814,1483,45447,785,383917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.6260913,178.4741359,1.757263538
755,-11.733,26.3999,60,13615349,780504,0,79663,59975710,0,0,0,65.122933,468420,455880,337844,7908,1781,1473,48591,765,406864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.7985225,181.3351221,1.713945533
756,-8.79978,26.3999,60,13588389,777850,0,79193,28910481,0,0,0,65.117007,487740,474240,356256,7674,1729,1445,51216,743,427684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.2611507,183.5929195,1.679047054
757,-5.86651,26.3999,60,13563131,774863,0,78967,59975657,0,0,0,65.144037,507600,493080,375825,7373,1626,1310,54348,735,449842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.8499255,185.839442,1.640394107
758,-2.93325,26.3999,60,13608053,775929,0,79513,59975872,0,0,0,65.028678,533040,517500,398227,7144,1634,1386,57338,770,475705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.5243581,188.865017,1.612391553
759,0,26.3999,60,13640567,774659,0,79900,59975617,0,0,0,65.040965,555840,538920,419113,6917,1626,1233,60011,741,498983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.6819363,192.0387072,1.58135795
760,2.93329,26.3999,60,13611265,768510,0,79566,59975688,0,0,0,65.086879,580920,562740,444486,6497,1590,1176,63381,726,527580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.7037037,195.351944,1.554648996
761,5.86655,26.3999,60,13569075,783073,0,79033,59975481,0,0,0,65.103412,620460,600000,478812,6537,1502,1149,68955,715,567824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.0022584,203.4532583,1.533532866
762,8.79982,26.3999,60,13528480,781556,0,78530,59975412,0,0,0,65.216658,649500,627240,506054,6455,1609,1126,72689,650,599082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.8789288,207.7267367,1.511018436
763,11.7331,26.3999,60,13610749,774523,0,79498,59975549,0,0,0,65.14857,673080,649140,528209,6031,1566,1079,75671,710,624054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.200223,210.1933982,1.490057374
764,14.6664,26.3999,60,13572438,780482,0,79103,59975392,0,0,0,65.098747,710160,683940,561024,5883,1574,1071,80319,675,661890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.665503,216.7381806,1.474892435
765,17.5996,26.3999,60,13532047,788864,0,78612,59975435,0,0,0,65.327652,745440,717060,593876,5810,1557,960,85362,693,699967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.1012877,223.8934069,1.456502415
766,20.5329,26.3999,60,13492313,786315,0,78129,59975539,0,0,0,65.081993,779940,748980,622223,5567,1593,935,89538,678,732514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.0223089,228.7210596,1.442903025
767,23.4662,26.3999,60,13548078,789896,0,78730,59975682,0,0,0,65.091977,815940,782340,654923,5509,1571,901,94086,632,770150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.6920316,235.1157838,1.461799059
768,26.3994,26.3999,60,13576835,793448,0,79091,59975501,0,0,0,65.255252,847620,811500,684940,5388,1532,869,98548,637,804935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.7662255,241.2616074,1.61138869
769,29.3327,26.3999,60,13558275,792615,0,78866,53689536,0,0,0,65.166974,872340,834540,707614,5171,1534,851,101329,675,830128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.3340461,244.7623562,1.398638465
770,32.266,26.3999,60,13533980,792863,0,78610,59975573,0,0,0,65.190963,886740,848040,719861,4979,1482,846,103274,635,844492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.5353841,245.9280395,1.384695234
771,35.1992,26.3999,60,13549630,805099,0,78720,28656441,0,0,0,65.053676,792960,760920,621487,8420,1937,1125,90545,759,738594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.016922,247.9541065,5.775330534
779,-32.2659,29.3336,60,13676755,793689,0,80273,59975556,0,0,0,65.066895,343500,336000,213579,10734,2093,1877,31209,914,268424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.201633,172.7812511,9.070438044
780,-29.3327,29.3336,60,13667513,793034,0,80176,59975519,0,0,0,65.137536,359340,351240,232271,9690,1941,1865,33760,872,287842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.7182567,168.5842691,2.032919551
781,-26.3994,29.3336,60,13630532,804044,0,79771,59975509,0,0,0,65.238073,382380,373320,253242,9835,1968,1852,36822,869,312217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.6511668,174.2626297,1.977768655
782,-23.4661,29.3336,60,13577138,798349,0,79099,59975346,0,0,0,65.109184,396420,386880,267109,9462,1904,1714,38819,858,327774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.6424067,174.8889145,1.919174852
783,-20.5328,29.3336,60,13648705,799925,0,79891,59975580,0,0,0,65.066764,416340,405840,285065,9281,1917,1680,40980,833,347829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.4215254,176.9003368,1.8508813
784,-17.5996,29.3336,60,13611492,806126,0,79425,59975508,0,0,0,65.077099,441300,429720,307745,8888,1898,1636,44399,839,373547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.3058285,181.3429824,1.799384923
785,-14.6663,29.3336,60,13564125,806897,0,78873,59975312,0,0,0,65.120956,464520,452160,329531,8900,1926,1606,47359,811,398771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.6597503,184.999724,1.754920188
786,-11.733,29.3336,60,13524020,784835,0,78360,29596901,0,0,0,65.071494,472920,459960,339951,8213,1722,1416,48896,797,409619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.8183345,182.7505291,1.706251336
787,-8.79978,29.3336,60,13555326,804957,0,78743,30377248,0,0,0,65.103728,509520,494580,371745,8091,1720,1462,53896,760,446699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.654358,190.8312691,1.675062789
788,-5.86651,29.3336,60,13607848,807812,0,79395,59975341,0,0,0,65.175921,533880,518160,395029,7968,1775,1434,56976,804,473313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.9779473,194.5124473,1.639884499
789,-2.93325,29.3336,60,13606351,806246,0,79391,59975297,0,0,0,65.222615,549840,533100,411215,7363,1745,1333,59139,748,491094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.0865463,195.6214367,1.605583476
790,0,29.3336,60,13596832,808325,0,79281,59975276,0,0,0,65.080909,588540,569640,444729,7322,1623,1350,64035,726,529838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.9072718,202.4688283,1.580032218
791,2.93329,29.3336,60,13579336,808245,0,79050,59975236,0,0,0,65.310594,616620,596280,472267,7039,1732,1334,68050,782,561310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.5553931,206.8758148,1.554340189
792,5.86655,29.3336,60,13683166,829024,0,80331,59975188,0,0,0,65.037967,666360,643080,511939,7192,1765,1216,73940,742,607613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.5992623,216.2573727,1.533354716
793,8.79982,29.3336,60,13640004,828573,0,79890,59975294,0,0,0,65.071234,695520,670200,539856,6810,1755,1167,77368,759,638761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.386506,220.7188592,1.510457725
794,11.7331,29.3336,60,13617565,810615,0,79623,59975444,0,0,0,65.034926,713520,687000,557630,6436,1643,1158,80711,726,659582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.6150048,221.1738756,1.490298092
795,14.6664,29.3336,60,13583622,807631,0,79207,59975597,0,0,0,65.112178,738960,710940,582170,6290,1569,1062,83951,717,687557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.0190013,225.2655047,1.473900772
796,17.5996,29.3336,60,13612759,816930,0,79560,59975742,0,0,0,65.00485,784620,753360,621188,6015,1651,1036,89323,727,732354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.1564743,233.2549919,1.458303085
797,20.5329,29.3336,60,13620179,823459,0,79627,59975449,0,0,0,65.047396,825120,790800,657041,6065,1638,972,94405,759,773685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.1549142,240.5539249,1.443147994
798,23.4662,29.3336,60,13590917,813443,0,79270,59975388,0,0,0,65.188087,841320,805680,675120,5754,1594,990,96654,668,793844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.2777176,242.1619146,1.42994293
799,26.3994,29.3336,60,13550378,800473,0,78765,59942083,0,0,0,65.346924,852780,816120,690093,5506,1469,912,98694,705,810300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.8768071,242.2779595,1.415220798
800,29.3327,29.3336,60,13536197,824669,0,78666,59975647,0,0,0,65.116291,893760,853920,720955,5490,1623,902,103269,748,846548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.9746835,251.2366105,1.396988611
801,32.266,29.3336,60,13669599,830587,0,80201,59975624,0,0,0,65.256597,787620,756000,611468,9162,2197,1226,90344,793,730257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.939427,254.5995709,8.361912865
811,-29.3327,32.2665,60,13623695,823915,0,79675,59975356,0,0,0,65.095414,366900,358380,226200,12755,2437,2026,33821,976,287871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.270729,187.4699061,6.717188665
812,-26.3994,32.2665,60,13579813,830262,0,79187,59975326,0,0,0,65.152054,393060,383580,259756,10005,1950,1832,37420,867,319760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.9936513,178.9874198,1.966583192
813,-23.4661,32.2665,60,13520750,839445,0,78504,59975194,0,0,0,65.05258,418500,407940,280841,10076,2121,1815,40672,883,344816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.7939434,183.4412165,2.015871626
814,-20.5328,32.2665,60,13607026,843041,0,79515,59975107,0,0,0,65.021708,441180,429480,300942,9906,2077,1800,43669,862,367900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.6751321,187.0557758,1.858670927
815,-17.5996,32.2665,60,13579789,841155,0,79149,59975227,0,0,0,65.167167,463680,451140,324371,9547,2020,1765,46772,852,394139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.7055932,190.449338,1.799458044
816,-14.6663,32.2665,60,13528184,841869,0,78491,59975144,0,0,0,65.414028,485760,472080,345985,9145,1968,1694,49695,843,418306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.7485598,193.6762663,1.749045282
817,-11.733,32.2665,60,13488686,841956,0,77947,29118718,0,0,0,65.199976,507420,493140,364943,8848,2001,1669,53051,812,440499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.3581263,195.8208045,1.702363174
818,-8.79978,32.2665,60,13499573,829496,0,78029,28938317,0,0,0,65.101363,524460,508920,381822,8389,1884,1560,55191,839,459195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.0158096,196.5012284,1.659103163
819,-5.86651,32.2665,60,13568029,811745,0,78940,59974981,0,0,0,65.146285,541800,525720,400783,7973,1821,1453,58374,825,480751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.4689632,196.4453334,1.626248675
820,-2.93325,32.2665,60,13533186,824392,0,78527,59974929,0,0,0,65.319879,574440,556320,430186,8009,1735,1465,62514,760,514587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.8936558,202.9283314,1.596098749
821,0,32.2665,60,13508095,831892,0,78190,59974985,0,0,0,65.074853,610140,590220,460488,7695,1803,1353,66439,760,548942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.4995908,208.7726335,1.573480132
822,2.93329,32.2665,60,13496081,832788,0,78068,59975006,0,0,0,65.25972,636000,614100,486114,7316,1751,1277,69906,791,577805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.7305615,213.0427091,1.547720468
823,5.86655,32.2665,60,13606569,861432,0,79458,59974620,0,0,0,65.147687,694020,668460,532598,7382,1813,1254,77095,781,632397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.668755,225.2177568,1.525939872
824,8.79982,32.2665,60,13593188,842390,0,79239,59974754,0,0,0,65.302357,709140,682860,551360,7019,1726,1346,79296,790,653101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.51115,225.6300565,1.509156871
825,11.7331,32.2665,60,13555215,855689,0,78758,59974935,0,0,0,65.090811,756840,727320,591225,7038,1764,1263,84868,761,699104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.6810716,234.0248475,1.48993184
826,14.6664,32.2665,60,13539990,862879,0,78610,59975009,0,0,0,65.196719,793500,761340,624434,6731,1763,1136,89771,773,737240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.5676822,241.1628791,1.470241537
827,17.5996,32.2665,60,13581590,852794,0,79188,59975112,0,0,0,65.02912,820800,786660,649513,6355,1747,1093,93154,761,765210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.6948518,243.3071903,1.457806699
828,20.5329,32.2665,60,13604392,843926,0,79420,36278171,0,0,0,65.089766,841500,806160,669992,6179,1735,1069,96419,716,789164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.1027964,245.71245,1.441126799
829,23.4662,32.2665,60,13574772,846413,0,79127,59975370,0,0,0,65.086458,871020,832920,696082,5866,1716,980,99532,715,818285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.7193444,250.3201232,1.425052608
830,26.3994,32.2665,60,13557282,843241,0,78835,28719158,0,0,0,65.21975,870180,831960,696553,6163,1651,987,100086,695,820115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.5930674,252.4176449,2.26051181
831,29.3327,32.2665,60,13505504,848358,0,78312,59975451,0,0,0,65.059238,726480,698880,545427,12298,2578,1460,81088,935,660255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607.352387,261.2692263,9.979561786
843,-26.3994,35.2001,60,13588469,846628,0,79318,59975075,0,0,0,65.027305,378120,369060,212795,16770,2926,2247,34250,1118,283514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4283.302644,221.7203524,19.31849106
844,-23.4661,35.2001,60,13580109,864431,0,79191,59975177,0,0,0,65.109403,428880,417840,283209,11118,2340,1979,41483,920,350231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.041436,194.4377692,5.343825122
845,-20.5328,35.2001,60,13590315,903457,0,79303,59974934,0,0,0,65.125746,471840,458700,322701,10687,2214,1913,46313,893,393831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.9948524,199.7370456,1.857416341
846,-17.5996,35.2001,60,13558266,892055,0,78901,59974940,0,0,0,65.166881,487800,474180,339171,10348,2027,1916,48920,922,412504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.9874576,200.4877019,1.800546638
847,-14.6663,35.2001,60,13609770,889192,0,79486,59975082,0,0,0,65.176744,513420,498540,363132,9651,2147,1806,52553,904,439817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.0640678,203.7459219,1.747588685
848,-11.733,35.2001,60,13629271,884514,0,79701,59975170,0,0,0,65.271194,535860,519660,385103,9295,1984,1730,55641,907,464546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.489661,206.2449542,1.694536782
849,-8.79978,35.2001,60,13602211,883800,0,79309,29153829,0,0,0,65.00507,563040,545580,408759,9014,2001,1692,59081,863,491396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.6640363,209.485458,1.654835804
850,-5.86651,35.2001,60,13577194,870203,0,79004,29532486,0,0,0,65.100726,584040,565440,429738,8752,1961,1581,62312,801,515310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.4275254,210.7396079,1.615394129
851,-2.93325,35.2001,60,13556318,870489,0,78753,28021807,0,0,0,65.090602,621960,600960,464634,8437,1918,1521,67025,844,555124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.9474984,216.611272,1.587855956
852,0,35.2001,60,13618849,868811,0,79547,59972471,0,0,0,65.025831,642060,620040,483089,8135,1919,1448,69704,825,575996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.5886397,218.7058069,1.561863604
853,2.93329,35.2001,60,13580120,866811,0,79143,59975447,0,0,0,65.127616,668040,644580,509513,7826,1834,1390,73261,812,605457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.6391467,222.5032977,1.539928398
